,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,85.6793512,1.1412928,941.9865,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,75.8297823,0.6112804,4905.0047,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,78.9340981,1.3934732,856.3424,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,70.8013156,0.642511,5007.7594,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,78.6713572,0.3114595,17297.2407,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,80.1392027,0.8157162,2392.0132,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,81.0618468,0.46081,7229.5344,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,87.1249069,1.2030815,775.0016,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,82.544557,0.4695209,6535.9604,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,77.8467132,0.5850158,5038.9881,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,76.1859527,0.962333,1959.1035,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-15,2021-03-20,5,68.0856006,1.8921207,606.9379,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,79.0326825,1.43833,801.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,72.3484859,0.7633632,3433.0962,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,73.9300188,0.88948,2436.0668,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,79.0256551,0.5780012,4961.3406,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,85.2238421,0.2398761,21885.115,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,80.7778829,0.5853568,4531.6083,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,87.4838998,0.5571804,3527.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,90.6334876,1.4829949,386.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,79.7513319,1.2233621,1079.0073,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,76.280803,0.3346188,16158.9992,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,74.147242,0.5767382,5762.9444,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,86.4092161,1.0963646,977.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,77.0079847,0.7163771,3450.0822,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,73.6964992,1.0554226,1740.2339,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,81.3699544,0.3895048,9992.001,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,75.7562956,0.5810443,5440.0042,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,78.0211422,0.8116733,2602.8848,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,76.4312897,0.7009624,3666.2114,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,71.6365335,0.7751043,3381.9994,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,88.089712,0.4793001,4567.014,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,86.6486487,0.5451321,3892.9913,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,83.9961046,0.8598951,1818.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,78.4921151,0.397488,10685.027,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,81.3937537,0.6000056,4206.6783,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,74.6853079,0.635932,4675.0519,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,69.7576496,0.9603062,2287.641,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,75.0797166,1.2179198,1261.3575,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,77.9250249,0.4622644,8050.0074,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,74.3383838,1.6991328,660.7581,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,77.8345575,0.985912,1774.8944,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,85.8876455,0.8703724,1600.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,84.7176797,0.4808687,5598.9972,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,82.737536,0.7240834,2724.1324,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,79.4903713,0.93568,1862.1628,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,84.6450471,0.3255965,12260.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,75.7410929,0.4341761,9747.0008,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,74.0218208,0.7791132,3167.8701,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,80.4900302,0.6482735,3736.6481,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,80.8422661,0.3814689,10643.0057,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,85.33219,1.1454288,953.986,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,75.7463849,0.6119973,4905.004,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,78.3293594,1.418089,844.0912,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,71.2674544,0.6391372,5012.7634,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,78.3321284,0.3140307,17211.2358,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,80.5845151,0.815265,2353.9769,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,80.8687547,0.4632455,7209.4396,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,87.5637166,1.1892181,770.0018,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,83.0226957,0.4657048,6498.9649,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,77.2123523,0.586964,5106.9712,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,76.3344298,0.9573351,1971.1039,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-16,2021-03-21,5,67.7644862,1.8926033,609.8423,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.76373,1.458784,786.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,72.3033159,0.7637463,3433.1107,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,73.4336173,0.8924515,2449.3911,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.7057496,0.5825294,4938.9322,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,85.6208581,0.237392,21846.4169,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,80.4066562,0.5870355,4571.6375,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,88.4518437,0.5336347,3587.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,90.6730435,1.4977468,377.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,79.7897622,1.2185529,1086.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,76.7316593,0.3336737,16035.9985,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,73.9967064,0.580351,5712.9345,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,86.9867442,1.0819477,967.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,77.1312688,0.7148218,3452.0488,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,73.4497127,1.0552556,1751.2332,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,81.4702297,0.3894938,9951.0242,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,76.1684295,0.5784473,5425.0042,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.6131755,0.7969909,2646.884,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,75.8905675,0.7068615,3661.8968,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,72.026836,0.7751777,3352.9984,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,87.9881614,0.4834494,4522.011,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,86.6820718,0.544065,3899.9984,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,83.4785939,0.8760664,1797.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.5292315,0.3983589,10625.0253,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,81.1320912,0.6061271,4166.67,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,74.7717069,0.6410203,4590.7284,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,70.876811,0.9400332,2335.9132,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,75.5856962,1.2221996,1235.3775,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.0196453,0.4614666,8053.0078,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,74.5053911,1.7067239,652.093,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,77.9533079,0.9868016,1764.8927,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,85.3335565,0.8811296,1612.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,85.630606,0.4655997,5675.9969,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,82.2761822,0.7365898,2687.6953,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,79.5281032,0.9188681,1928.2901,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,84.8532075,0.3240835,12237.0007,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,75.8680872,0.4335123,9741.9995,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,74.8435168,0.776098,3125.8705,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,81.1515031,0.6467124,3657.2186,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,81.0392883,0.380537,10611.0062,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,84.9301819,1.1570672,955.989,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,75.9962077,0.6137316,4843.0032,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,76.7593148,1.4313357,870.7571,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,70.9061935,0.6429025,4991.0791,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,78.2448544,0.3158297,17065.2195,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,80.3856653,0.8235401,2324.7843,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,81.2788448,0.4569194,7288.3786,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,88.2427336,1.1592672,772.0016,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,83.1619529,0.4648238,6480.966,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,77.0000014,0.5881904,5118.971,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,75.7157601,0.9592939,1998.055,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-17,2021-03-22,5,68.215597,1.8642461,623.8659,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,79.9175328,1.4390594,775.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,72.2136888,0.7606391,3468.112,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,73.6374587,0.8908028,2446.3745,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,79.0562496,0.5772139,4969.5511,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,85.6356714,0.2362175,22045.301,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,80.4180958,0.581839,4651.6078,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,87.5556797,0.5441315,3680.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,90.4528192,1.5055186,381.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,80.5637016,1.1761244,1132.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,76.7176452,0.3314267,16260.9985,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,73.51217,0.5801679,5784.9322,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,86.9615431,1.0701856,990.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,77.8064328,0.701299,3511.043,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,73.6541508,1.0522641,1752.5075,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,81.6383267,0.3850394,10111.0463,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,76.2977087,0.5728429,5511.0037,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,79.5654517,0.7819831,2658.8562,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,75.2990459,0.7104295,3685.2017,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,72.4318127,0.7706728,3361.9987,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,88.1998933,0.4768546,4577.0125,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,86.525082,0.5420612,3967.998,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,82.5590659,0.884383,1841.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,78.1346029,0.3987649,10744.0249,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,81.4793377,0.6041233,4134.7844,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,75.8223243,0.6289878,4633.692,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,71.4365884,0.9310551,2353.8565,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,76.2464423,1.211295,1234.3786,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,77.8626882,0.4609313,8113.0092,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,74.4269128,1.688025,667.9676,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,78.1468985,0.9759748,1792.865,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,85.1958182,0.8812687,1624.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,85.4879975,0.463932,5763.997,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,82.8553558,0.7209613,2732.9091,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,79.8866119,0.9188155,1903.2797,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,84.8496413,0.3233626,12294.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,75.9784462,0.4310022,9825.0011,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,75.0289538,0.7624433,3222.9273,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,80.4049387,0.6544923,3678.0729,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,80.8321114,0.379466,10760.0068,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,85.2079212,1.1387391,971.9875,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,76.4273641,0.6085996,4864.0021,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,77.769532,1.3687937,922.7459,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,71.5524711,0.6364663,5024.7945,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,78.4152183,0.3151636,17040.2465,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,80.3671417,0.8215063,2337.9769,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,81.3306849,0.4537083,7376.143,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,88.6617202,1.1309153,786.0011,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,83.1560609,0.4636741,6514.9635,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,77.3213844,0.5832368,5154.9716,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,75.0992385,0.9543739,2053.1044,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-03-18,2021-03-23,5,69.7270236,1.8497881,616.8965,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,78.9490621,1.4653411,774.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,72.1750257,0.7608551,3469.108,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,73.0315762,0.8950947,2458.2623,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,79.9692998,0.5723174,4890.4125,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,85.7107674,0.2354359,22095.2542,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,80.9162817,0.5782191,4618.639,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,87.4616285,0.5427288,3723.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,92.519947,1.3676317,370.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,80.8747656,1.1868852,1098.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,76.6128084,0.3307168,16381.9983,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,73.7271682,0.5739106,5880.9286,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,87.9179991,1.0491671,965.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,77.6095252,0.7009078,3537.175,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,73.8278309,1.0482382,1758.4899,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,81.9155166,0.382808,10109.046,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,76.3166223,0.5732574,5500.0088,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,80.0471199,0.7707116,2688.856,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,75.2814786,0.7110517,3680.5118,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,73.5215481,0.7637717,3337.1838,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,87.6739128,0.4804828,4681.013,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,86.7977823,0.5347714,4006.9981,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,81.9072972,0.8962204,1845.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,78.1961121,0.3952094,10916.024,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,81.835094,0.6011952,4112.839,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,75.6094457,0.6330581,4601.6185,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,70.6865838,0.936771,2361.2205,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,74.3686306,1.2262582,1267.6453,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,78.2308482,0.4576543,8131.0101,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,74.9270833,1.6725356,671.5726,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,77.6137324,0.9907899,1769.9342,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,84.8325727,0.8895636,1626.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,85.2175595,0.4649596,5826.9974,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,82.8707179,0.7252162,2699.0149,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,78.669763,0.9309202,1936.3265,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,84.6267005,0.3250011,12317.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,75.7057664,0.4317194,9867.9957,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,75.4002312,0.759922,3211.9273,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,81.279441,0.6369862,3750.0712,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,80.2743662,0.3811802,10898.0072,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,86.5845141,1.0848448,986.987,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,76.4595104,0.6075633,4876.0027,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,78.8408513,1.3624871,898.6378,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-03-19,2021-03-24,5,72.0637796,0.6311089,5054.4748,state,fb-survey
