,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,78.8921973,0.6195032,4339.0032,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,78.6931906,0.9039068,2052.1462,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,79.4317002,0.7709537,2748.7526,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,77.1475453,0.8475986,2453.9996,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,90.8638702,0.4588417,3943.009,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,90.0553838,0.520551,3304.9977,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,87.0566869,0.8384111,1603.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,82.5468938,0.3842828,9755.994,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,86.0868886,0.5867767,3478.6887,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,77.9932957,0.683787,3670.8831,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,74.998552,1.0612091,1665.0072,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,76.6792166,1.351779,978.6094,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,80.4870841,0.508914,6064.0059,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,75.497896,1.9580638,482.4858,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,83.7971888,1.0039314,1347.137,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,87.2044124,0.9183737,1323.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,88.6185862,0.4643836,4676.9982,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,87.4631152,0.7518655,1939.6989,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,80.9985249,1.0020414,1532.8269,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,87.05107,0.3368033,9937.0009,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,77.975635,0.4718057,7714.9991,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,77.4448912,0.830263,2533.9983,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,84.1885139,0.6118659,3555.6006,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,82.8639646,0.4019693,8788.0052,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,90.9659242,1.0173572,793.991,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,78.7584806,0.682834,3588.0021,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,83.3882379,1.3765362,731.0469,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,76.418901,0.6585425,4155.2508,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,81.4740134,0.3439605,12758.0238,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,83.2464423,0.8700931,1842.2189,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,86.2494367,0.4509951,5830.8654,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,93.4694559,0.9509492,675.001,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,85.8879497,0.4687595,5515.9733,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,81.7610928,0.5993715,4151.0052,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,76.7195772,1.0618505,1584.0552,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-02,2021-05-07,5,69.9729973,2.1148736,469.7574,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,81.9184304,1.6765,527.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,74.5922874,0.8734753,2484.0382,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,77.2068,1.0070625,1735.1937,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,81.0962695,0.6083812,4141.873,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,88.9125687,0.2440772,16547.7758,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,84.8880748,0.5883507,3705.9017,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,90.019891,0.5720918,2745.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,94.241521,1.3146502,314.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,83.132105,1.3222928,802.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,80.5581021,0.3528587,12578.9997,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,77.1275515,0.6277245,4476.9687,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,87.9186274,1.1465498,808.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,80.6365546,0.7811722,2558.7098,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,74.1975049,1.2253107,1275.142,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,85.1155,0.400865,7884.001,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,79.9273588,0.6209419,4161.0034,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,80.3209154,0.9016729,1944.1757,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,78.0588349,0.8051349,2642.0708,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,77.5831904,0.866005,2318.9996,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,90.792064,0.4754034,3699.011,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,90.2723669,0.5299284,3126.9978,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,87.1045976,0.8774257,1459.0,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,82.7832214,0.3923212,9259.993,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,86.5460493,0.5947435,3291.8325,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,78.0269708,0.6999074,3499.8833,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,74.7534025,1.0827444,1609.837,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,76.1841423,1.3903346,938.625,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,80.6623929,0.5177409,5819.0061,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,75.385127,1.9612347,482.4187,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,84.1993997,1.004652,1318.1089,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,87.9138167,0.9234516,1246.0,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,88.9045563,0.4702386,4460.9983,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,87.9340463,0.7520306,1876.0642,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,81.3842871,1.0097773,1485.8298,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,87.2563221,0.3422685,9492.001,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,77.8485337,0.4842116,7354.9985,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,76.7110511,0.8634966,2395.9985,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,84.0367583,0.622345,3463.6017,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,82.7026613,0.415005,8306.0044,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,89.9561308,1.0932215,755.989,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,78.3032387,0.7014373,3453.0031,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,82.1527316,1.4143614,732.9477,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,75.594441,0.6820516,3965.9221,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,81.4188877,0.351782,12225.023,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,82.4615215,0.9156029,1725.1581,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,86.3270957,0.4609251,5555.8064,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,93.3667014,0.9986532,621.0008,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,85.8580727,0.4763971,5349.9712,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,82.0807196,0.6099822,3953.0057,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,77.052818,1.0687245,1548.0548,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-03,2021-05-08,5,67.7663491,2.2087012,447.7645,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,79.7178694,1.7667282,518.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,75.3575669,0.8752577,2424.0334,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,76.9032886,1.0266488,1685.1993,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,81.0616166,0.6076659,4157.4636,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,89.105056,0.2449349,16181.7757,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,85.4321974,0.5837812,3651.8711,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,89.8808998,0.5832086,2674.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,96.0270479,1.127698,300.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,85.0449451,1.2593054,802.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,80.8979482,0.3560905,12186.9998,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,77.5914571,0.6313532,4361.9714,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,88.3611334,1.1416881,789.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,80.393638,0.787335,2542.7263,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,73.5341452,1.2503381,1244.8587,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,85.3446685,0.4027716,7710.0006,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,79.3976543,0.6341203,4068.0004,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,80.4440875,0.9113449,1894.1163,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,78.5162004,0.7960691,2661.7599,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,77.1439916,0.8817181,2267.9997,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,90.8134513,0.4823312,3586.013,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,89.3700047,0.55911,3038.9978,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,86.2515085,0.9099248,1432.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,83.0495573,0.3947256,9034.9931,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,86.3326029,0.6060341,3212.6734,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,77.4603167,0.7145092,3419.884,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,74.7867079,1.0911658,1583.6984,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,75.4844386,1.4195342,918.3486,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,80.3815928,0.5266774,5685.007,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,75.9546649,1.9509996,479.8118,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,83.3758042,1.0234621,1323.2354,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,88.1265616,0.9209232,1233.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,89.1083322,0.4719139,4357.9988,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,87.5003555,0.7736138,1827.5071,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,81.0649063,1.0338497,1436.1028,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,87.089345,0.3484398,9261.0006,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,77.9797354,0.484667,7310.0007,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,76.6031308,0.8772381,2328.9992,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,83.6429077,0.6388174,3352.6003,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,82.8998357,0.4182932,8102.0038,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,89.833012,1.0933801,763.987,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,78.3075242,0.7144378,3328.0036,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,81.1729722,1.4734755,703.8942,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,75.848862,0.6819265,3939.2319,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,81.4066699,0.3572898,11857.0283,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,82.7825815,0.9196753,1685.1478,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,86.230469,0.4666071,5453.5241,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,93.3074809,1.0109558,611.0008,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,85.7938399,0.4806802,5274.9733,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,82.0224864,0.6162363,3883.0055,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,77.9137688,1.0682343,1508.0051,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-04,2021-05-09,5,69.1195797,2.205552,438.7829,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.1419515,1.7561976,516.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,75.721015,0.8779608,2385.0459,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,78.2118372,1.022361,1630.3639,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.6905901,0.6188381,4068.5329,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,89.1572559,0.24569,16014.7757,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,85.327224,0.5947953,3538.8721,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,89.9868841,0.5812497,2667.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,96.0964243,1.1353726,291.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,87.1291758,1.2005913,778.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,81.186518,0.3576633,11939.9993,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,77.7116886,0.6368977,4269.9637,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,88.0398954,1.1458297,802.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.2860786,0.7943007,2508.6692,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,73.0206309,1.2564812,1247.8587,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,85.5501018,0.4050429,7535.0006,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,79.6391572,0.6353459,4017.0006,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.9255175,0.9117024,1857.0863,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,78.1356939,0.8133476,2582.4554,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,75.9064068,0.9007683,2253.9995,state,fb-survey
19,ma,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,90.8351787,0.482829,3571.013,state,fb-survey
20,md,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,89.4196601,0.5656409,2956.9983,state,fb-survey
21,me,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,86.2723998,0.9064996,1441.2234,state,fb-survey
22,mi,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,83.0366007,0.3978513,8898.994,state,fb-survey
23,mn,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,86.684289,0.6082761,3119.6313,state,fb-survey
24,mo,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,77.5378828,0.7266224,3298.7319,state,fb-survey
25,ms,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,75.1767576,1.103364,1532.8671,state,fb-survey
26,mt,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,75.7119804,1.4339335,894.3318,state,fb-survey
27,nc,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.0556613,0.5328704,5623.0062,state,fb-survey
28,nd,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,76.2499759,1.9614984,470.6823,state,fb-survey
29,ne,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,83.3721977,1.0420987,1276.5517,state,fb-survey
30,nh,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,87.7903058,0.9370388,1220.7766,state,fb-survey
31,nj,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,88.9515128,0.4764687,4328.9988,state,fb-survey
32,nm,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,87.238057,0.8016444,1732.4444,state,fb-survey
33,nv,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,81.5859866,1.0377169,1395.1028,state,fb-survey
34,ny,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,87.2923089,0.3488151,9117.0003,state,fb-survey
35,oh,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,78.024197,0.4891573,7166.0019,state,fb-survey
36,ok,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,76.2874147,0.8936796,2264.9993,state,fb-survey
37,or,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,83.664818,0.64495,3285.6001,state,fb-survey
38,pa,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,82.6966348,0.4216364,8049.0036,state,fb-survey
39,ri,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,90.0516295,1.0878714,756.987,state,fb-survey
40,sc,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,77.8048635,0.7230657,3303.0035,state,fb-survey
41,sd,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,80.5189895,1.5057543,691.8335,state,fb-survey
42,tn,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,76.3356367,0.6800098,3906.5356,state,fb-survey
43,tx,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,81.8027831,0.3576715,11636.0204,state,fb-survey
44,ut,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,81.6657389,0.9522648,1651.155,state,fb-survey
45,va,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,86.2277622,0.4712251,5348.0428,state,fb-survey
46,vt,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,92.0833655,1.0896237,614.0005,state,fb-survey
47,wa,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,85.9594746,0.4807982,5220.9735,state,fb-survey
48,wi,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,81.9212628,0.6221707,3826.0053,state,fb-survey
49,wv,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,78.0815043,1.0742569,1483.0049,state,fb-survey
50,wy,smoothed_wcovid_vaccinated_or_accept,2021-05-05,2021-05-10,5,68.3531876,2.2566385,424.7807,state,fb-survey
0,ak,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,79.6423825,1.7392147,536.0,state,fb-survey
1,al,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,76.4818564,0.8744954,2352.0493,state,fb-survey
2,ar,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,77.6702656,1.0429788,1594.3637,state,fb-survey
3,az,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,80.5947226,0.6227913,4032.1932,state,fb-survey
4,ca,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,89.2213731,0.2452115,15993.7699,state,fb-survey
5,co,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,85.639307,0.5936327,3489.8997,state,fb-survey
6,ct,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,89.684134,0.5916462,2643.0,state,fb-survey
7,dc,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,95.9796236,1.1456428,294.0,state,fb-survey
8,de,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,86.8975743,1.232931,749.0,state,fb-survey
9,fl,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,81.2900608,0.3584394,11837.9995,state,fb-survey
10,ga,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,77.7117021,0.6365253,4274.9599,state,fb-survey
11,hi,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,87.8098561,1.1618216,793.0,state,fb-survey
12,ia,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,81.5382491,0.7749241,2506.7782,state,fb-survey
13,id,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,72.4462566,1.2767484,1224.5764,state,fb-survey
14,il,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,85.333505,0.408418,7503.0228,state,fb-survey
15,in,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,79.8475279,0.6352896,3987.0006,state,fb-survey
16,ks,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,81.6811368,0.8925906,1878.0867,state,fb-survey
17,ky,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,78.9215594,0.8028662,2580.7613,state,fb-survey
18,la,smoothed_wcovid_vaccinated_or_accept,2021-05-06,2021-05-11,5,77.1998899,0.8928476,2207.9994,state,fb-survey
